dcid,sentence
dc/topic/sdg_3.c,"Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States;sdg 3.c;sdg 3c;sdg3c;sdg 3 c;sdg Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States;sustainable development goal Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States"
dc/topic/sdg_3.c.1,Health worker density and distribution;sdg 3.c.1;sdg 3c1;sdg3c1;sdg 3 c 1;sdg Health worker density and distribution;sustainable development goal Health worker density and distribution
dc/topic/sdg_3.d,"Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks;sdg 3.d;sdg 3d;sdg3d;sdg 3 d;sdg Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks;sustainable development goal Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks"
dc/topic/sdg_3.d.1,International Health Regulations (IHR) capacity and health emergency preparedness;sdg 3.d.1;sdg 3d1;sdg3d1;sdg 3 d 1;sdg International Health Regulations (IHR) capacity and health emergency preparedness;sustainable development goal International Health Regulations (IHR) capacity and health emergency preparedness
dc/topic/sdg_3.d.2,Percentage of bloodstream infections due to selected antimicrobial-resistant organisms;sdg 3.d.2;sdg 3d2;sdg3d2;sdg 3 d 2;sdg Percentage of bloodstream infections due to selected antimicrobial-resistant organisms;sustainable development goal Percentage of bloodstream infections due to selected antimicrobial-resistant organisms
dc/topic/sdg_4,SDG Quality Education;sdg 4;sdg 4;sdg4;sdg 4;sdg Quality Education;sustainable development goal Quality Education
dc/topic/sdg_4.1,"By 2030, ensure that all girls and boys complete free, equitable and quality primary and secondary education leading to relevant and effective learning outcomes;sdg 4.1;sdg 41;sdg41;sdg 4 1;sdg By 2030, ensure that all girls and boys complete free, equitable and quality primary and secondary education leading to relevant and effective learning outcomes;sustainable development goal By 2030, ensure that all girls and boys complete free, equitable and quality primary and secondary education leading to relevant and effective learning outcomes;equitable primary school;equitable secondary school;equitable primary school education;equitable secondary school education;equitable primary education;equitable secondary education"
dc/topic/sdg_4.1.1,"Proportion of children and young people (a) in grades 2/3;(b) at the end of primary;and (c) at the end of lower secondary achieving at least a minimum proficiency level in (i) reading and (ii) mathematics, by sex;sdg 4.1.1;sdg 411;sdg411;sdg 4 1 1;sdg Proportion of children and young people (a) in grades 2/3;(b) at the end of primary;and (c) at the end of lower secondary achieving at least a minimum proficiency level in (i) reading and (ii) mathematics, by sex;sustainable development goal Proportion of children and young people (a) in grades 2/3;(b) at the end of primary;and (c) at the end of lower secondary achieving at least a minimum proficiency level in (i) reading and (ii) mathematics, by sex"
dc/topic/sdg_4.1.2,"Completion rate (primary education, lower secondary education, upper secondary education);sdg 4.1.2;sdg 412;sdg412;sdg 4 1 2;sdg Completion rate (primary education, lower secondary education, upper secondary education);sustainable development goal Completion rate (primary education, lower secondary education, upper secondary education)"
dc/topic/sdg_4.2,"By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education;sdg 4.2;sdg 42;sdg42;sdg 4 2;sdg By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education;sustainable development goal By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education"
dc/topic/sdg_4.2.1,"Proportion of children aged 24-59 months who are developmentally on track in health, learning and psychosocial well-being, by sex;sdg 4.2.1;sdg 421;sdg421;sdg 4 2 1;sdg Proportion of children aged 24-59 months who are developmentally on track in health, learning and psychosocial well-being, by sex;sustainable development goal Proportion of children aged 24-59 months who are developmentally on track in health, learning and psychosocial well-being, by sex;developmentally off track;developmentally on track;developmentally on track health and learning;developmentally off track health and learning;developmentally on track health and organized learning;developmentally off track health and organized learning"
dc/topic/sdg_4.2.2,"Participation rate in organized learning (one year before the official primary entry age), by sex;sdg 4.2.2;sdg 422;sdg422;sdg 4 2 2;sdg Participation rate in organized learning (one year before the official primary entry age), by sex;sustainable development goal Participation rate in organized learning (one year before the official primary entry age), by sex"
dc/topic/sdg_4.3,"By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university;sdg 4.3;sdg 43;sdg43;sdg 4 3;sdg By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university;sustainable development goal By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university"
dc/topic/sdg_4.3.1,"Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex;sdg 4.3.1;sdg 431;sdg431;sdg 4 3 1;sdg Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex;sustainable development goal Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex"
